x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
-0.659177489927999,-0.22148372943805258,-1.335851087257753,0.4160454575052238,0.2305909648002949,-0.37883128718130576,-0.1270114682165371,-1.1013055286363904,-1.2079865076549028,-0.5492286342720353,0.6550885689501064,-0.21360689257270257,0.4061953499382421,0.2914606263378776,-0.055492770781909825
0.2080288944744564,1.058818561836683,1.374977238976021,-0.15377150019241093,-0.18084544127880708,-0.5953748937444333,-0.5352443957617834,-0.7209869743000167,0.9658499957834844,0.6210450200831582,-0.9599475553333988,-1.521596119564045,1.1127803113719763,-0.5655994865646174,-0.7343841919604008
-0.32931852448595855,-0.6191821203614912,0.7145958766846088,0.8706498394175722,-0.6894451758488119,0.7352935884698635,-0.24356806442881707,-0.10452184553307022,0.11630399631538599,-0.05188040209288253,1.3483899345695425,-0.35570364187893305,-0.2211063375807783,0.925133627739776,-0.5030796285865995
1.0921957786516987,0.9061073606320533,0.7753710335860198,1.616143142389157,0.9385386678427826,0.8547580310397431,0.8074835840812028,-0.3180638921936057,0.578333241610971,-0.05792799476334567,-0.46542372242229246,-0.12879498222395766,1.7929556543390812,-1.4795562289544002,1.427853137351246
1.2298719551116004,0.8447631370457179,-0.23480014273458716,0.2295409223845325,0.03003143100348803,-0.49634194426464534,-0.09048325725363947,-1.857792253287831,0.9892982421316004,-0.18794252183181684,-1.1462001422130808,-0.6838631055396092,-1.5433466055851366,-0.9349428651680645,-1.186850544408473
1.0239536402447544,0.7647760511378481,1.6806981225956854,1.0754427143844725,1.603468021595272,0.7530125103231721,1.5504339838379082,0.4019204744212021,1.2205321505493403,1.4592101440219842,-0.12363027451260104,-1.2057232714002846,0.462581153829959,0.6691176014994498,-0.010661651024913128
-0.13842464768806018,-0.5330941778737595,0.004804332061610675,-0.20114959360974505,-0.3455430757631742,-0.7642633297725459,-0.20572177486793994,-1.0537228636331537,-1.1605558744142357,-1.0373498931992688,0.16597435610365124,0.7256144697218395,0.8660703399698144,0.0246470008146944,1.6442257858307021
-1.238659596049274,-1.1762176293879525,-0.40596358521154025,-0.6776779487287653,-1.8190028744980495,-0.2440890726470867,0.42798441190780173,0.39894625494623365,0.08512354050627728,0.5124838503282162,-2.120829269019904,-1.9265185334541997,-1.4007095872911424,-0.4032159280709554,-1.071001418602173
-1.4627996367540703,-0.5845058155390441,-0.26172338674923085,-1.432595375865127,-0.36098134433146034,1.4358463622392073,0.5922152005642919,0.6528867024171794,1.7932678589603315,1.1619317182797426,-0.4647469022752797,-1.0035366241561319,-0.258739355374432,-0.26653347758888074,-1.113858354829137
0.7058047094304525,1.0254566811775028,-0.18555076635730405,-0.07631292443708687,-0.10842354601282286,1.832788436184234,0.46113927820287737,0.6283324691383827,-0.7193796746150145,0.8136786900821238,-0.7820227833300041,0.5719762078842501,0.6068838362384114,0.5220121725365132,-0.5195800994515235
-2.6000173787055707,-1.0478266165324703,0.3561791083546869,-1.2261408282163841,-1.4278894981170027,0.5737526484558704,0.7696685319703667,-0.6415245124161975,0.14716913598596354,-0.9496701478645763,-1.7712508894278882,-0.4933567285959115,-1.1559223465500414,-1.273406721678399,-0.9565482636029765
1.527196638174921,1.555846615781089,1.2449058623596292,0.7572053750362017,0.2869756302439129,0.7141265370790686,0.5149313715531882,-0.7582870490749465,0.8481016710122852,0.5855217344872413,1.0379973191487726,0.6325294579174021,0.13047054181501133,0.41626686134811636,1.5966186288773134
-0.3819702485642107,1.474895403749663,1.1089210494570176,-0.14966805746214956,-0.5114514859123478,-1.8139827341525088,0.8173107783263533,-1.7102544025480966,-2.4131766819367857,-1.9860999861792377,-0.6603936009860426,0.6811388763122748,0.300436168859492,-0.3115223955238247,-0.7488403426288941
-1.0538890254384414,-1.3579214871260397,-1.1312061400247886,-1.093146222444566,-0.3586967106546654,-0.9008854599883356,-0.6739878931326989,-0.681467513228868,-0.4975396359369032,-1.2635649378523992,0.5712602344729846,-0.8237060879821354,-0.5504674327163316,0.03678054467655358,-0.027209625848477147
-0.41282482978554375,1.2479458942914996,-0.0960467488781014,0.2622695632575716,-1.003483469318058,-0.9964636716189876,0.11257917270308648,-0.11582628085995772,0.02133225984034506,1.0972731635805164,-1.0611264883756553,0.5163169948511682,0.3955521491952614,0.18840761703407866,1.3374623906160814
-0.08042493877789562,-0.3760007807141012,-0.9275320792653391,-0.38893289672152936,-1.4161901416965563,-1.1383645922037446,-2.100618869117476,0.6228157954574665,-1.5582175883545273,-1.162570308849997,0.024878447575782593,-0.22060686856678607,-0.7433368377815269,-0.48017932902501964,0.7738841019991344
-0.5252897134810304,-1.0428327163671467,-0.75968039827866,-1.0735032878928683,-0.43961176348370845,0.2033283752982814,0.09147974843126849,0.0036745183173454684,0.8863810515810879,0.6244430518158229,-1.6893109997602698,-0.3552831501112181,-0.39838178322986434,-0.10886300071067356,-0.44084580685220365
-0.0549914317275149,-0.7482731789763528,-0.33345694910918017,0.32143830236035725,-0.3665978692381936,0.34219032577574354,0.3009980143386785,0.012761265972080412,0.2756559678598619,0.814330394795422,0.19388290990875956,-0.688942869125222,-0.8277268568348275,0.5477641562303089,-0.08688675908397149
0.24003634535299373,0.6513072751996462,-0.15245932444852694,1.3260334795025168,0.0765042999331646,-0.6594198352536875,0.8721506107690107,-0.31531778180884273,0.24401801435684944,-0.6780071599278534,-1.1131493375431514,-0.003221704084736034,-1.123137678267572,-0.6214865096871867,0.9358363602747457
